kd_supplier,kd_barang,gudang,qty
MAJUM01,QSANG01,Global,0
MAJUM01,QSANG03,Global,0
MAJUM01,QSANG02,Global,0
SANTA02,ASANT05,Global,0
SANTA02,ASANT04,Global,0
SANTA02,ASANT02,Global,0
SANTA02,ASANT03,Global,0
SANTA01,ASANT01,Global,0
MENTA01,QSANV01,Global,0
MENTA01,QSANV02,Global,0
MENTA01,ASANV01,Global,0
MENTA01,QSANV03,Global,0
SAPRO01,ASAPR01,Global,0
SAPRO01,QSAPR01,Global,406
STARM01,ASARI01,Global,100
STARM01,ASARI02,Global,3
TANIN01,QSARO01,Global,0
MULTI01,QSARO02,Global,1580
NONAM01,ZZSARU03,Global,854
,ZZSARU24,Global,0
,ZZSARU27,Global,410
NONAM01,ZZSARU14,Global,0
NONAM01,ZZSARU01,Global,0
NONAM01,ZZSARU07,Global,0
,ZZSARU22,Global,13
NONAM01,ZZSARU15,Global,2925
NONAM01,ZZSARU12,Global,0
NONAM01,ZZSARU08,Global,0
NONAM01,ZZSARU02,Global,0
,ZZSARU16,Global,0
,ZZSARU20,Global,477
,ZZSARU17,Global,46
,ZZSARU21,Global,0
NONAM01,ZZSARU13,Global,0
N/A,ZZSARU18,Global,0
NONAM01,ZZSARU04,Global,0
NONAM01,ZZSARU05,Global,0
JAVAK01,QSARU01,Global,36
,ZZSARU25,Global,271
,ZZSARU26,Global,0
NONAM01,ZZSARU10,Global,0
NONAM01,ZZSARU06,Global,0
,ZZSARU23,Global,10
,ZZSARU19,Global,106
NONAM01,ZZSARU11,Global,0
NONAM01,ZZSARU09,Global,165
PETRO02,QSATG01,Global,1829
PETRO01,QSATU06,Global,0
PETRO01,QSATU05,Global,653
,ASATU03,Global,0
PETRO01,QSATU03,Global,7662
PETRO01,QSATU02,Global,6574
,ASATU02,Global,0
PETRO01,ASATU01,Global,0
PETRO01,QSATU01,Global,0
PERSA01,QSATY01,Global,45
PERSA01,ASATY01,Global,0
MUTUP01,ASAWI04,Global,0
BENIH01,QSAWI18,Global,0
BISII01,ASAWI06,Global,0
BISII01,QSAWI01,Global,0
BISII01,QSAWI24,Global,0
BISII01,ASAWI11,Global,0
BISII01,QSAWI10,Global,0
BISII01,QSAWI25,Global,0
BISII01,ASAWI23,Global,0
BISII01,ASAWI07,Global,0
BENIH01,QSAWI29,Global,0
BENIH01,ASAWI01,Global,0
BENIH01,QSAWI02,Global,409
,ASAWI26,Global,0
BENIH01,QSAWI31,Global,0
BENIH01,QSAWI34,Global,0
BENIH01,ASAWI10,Global,0
BENIH01,QSAWI03,Global,0
BENIH01,QSAWI28,Global,0
BENIH01,QSAWI32,Global,0
BENIH01,QSAWI36,Global,0
BENIH01,QSAWI17,Global,0
BENIH01,ASAWI21,Global,0
TAKII01,ASAWI20,Global,0
TAKII01,QSAWI04,Global,0
TAKII01,QSAWI26,Global,0
BISII01,QSAWI19,Global,0
BISII01,ASAWI14,Global,0
BISII01,QSAWI33,Global,0
BISII01,QSAWI05,Global,0
BISII01,ASAWI22,Global,0
BISII01,QSAWI23,Global,0
BISII01,ASAWI16,Global,0
BISII01,QSAWI12,Global,0
BISII01,QSAWI22,Global,0
RAJAP01,ASAWI17,Global,0
BENIH01,QSAWI06,Global,800
BENIH01,ASAWI05,Global,0
EASTW01,QSAWI20,Global,0
BENIH01,QSAWI30,Global,0
BISII01,QSAWI27,Global,0
RAJAP01,ASAWI12,Global,0
TANIM01,ASAWI09,Global,0
TANIM01,QSAWI11,Global,0
BISII01,QSAWI09,Global,0
TAKII01,ASAWI19,Global,17
TAKII01,QSAWI08,Global,0
BENIH01,QSAWI35,Global,0
RAJAP01,ASAWI13,Global,0
ERATA01,ASAWI03,Global,0
RAJAP01,ASAWI18,Global,0
EASTW01,ASAWI15,Global,0
EASTW01,QSAWI07,Global,0
SUMBE01,QSAWI16,Global,0
TANIM01,ASAWI02,Global,0
TANIM01,QSAWI15,Global,0
EASTW01,QSAWI14,Global,0
EASTW01,ASAWI08,Global,0
EASTW01,QSAWI13,Global,0
BISII01,QSAWI21,Global,0
WIDJA01,ASCAR01,Global,0
SYNGE01,ASCOR03,Global,0
SYNGE01,QSCOR01,Global,0
SYNGE01,ASCOR01,Global,0
SYNGE01,QSCOR02,Global,89629
SYNGE01,ASCOR02,Global,0
SYNGE01,QSCOR03,Global,28952
SARIK02,QSCOR05,Global,0
SARIK02,CSCOR01,Global,0
SARIK02,QSCOR04,Global,0
WIDJA01,ASCRE01,Global,0
WIDJA01,ASEAL01,Global,20
UTOMO01,QSEKO02,Global,24
UTOMO01,QSEKO01,Global,0
BENIH01,QSELA12,Global,0
BENIH01,QSELA11,Global,0
BENIH01,QSELA05,Global,0
,QSELA13,Global,0
BISII01,QSELA03,Global,0
BENIH01,QSELA06,Global,0
GOLDE01,ASELA02,Global,2
GOLDE01,ASELA06,Global,0
MURNI01,ASELA10,Global,1
MURNI01,ASELA11,Global,1
MURNI01,ASELA12,Global,1
MURNI01,ASELA13,Global,1
MURNI01,ASELA09,Global,1
MURNI01,ASELA08,Global,1
JAVAK01,QSELA08,Global,0
JAVAK01,QSELA07,Global,0
JAVAK01,QSELA09,Global,0
IMTAS01,QSELA04,Global,0
STARM01,ASELA01,Global,0
STARM01,QSELA01,Global,782
STARM01,ASELA07,Global,35
SARAN04,QSELA10,Global,15
SURYA03,ASELA04,Global,0
SURYA03,ASELA03,Global,0
STARM01,QSELA02,Global,175
STARM01,ASELA05,Global,0
BENIH01,QSELE01,Global,0
TANIM01,QSELE02,Global,0
TANIM01,ASELE01,Global,0
BASFI01,ASELT01,Global,0
BASFI01,QSELT01,Global,0
SINAR01,QSENG02,Global,0
SINAR01,ASENG01,Global,0
SINAR01,QSENG01,Global,0
JUNHO01,ASEPA01,Global,0
JUNHO01,ASEPA02,Global,0
JUNHO01,ASEPA03,Global,0
NONAM01,ZZSEPE03,Global,0
,ZZSEPE45,Global,0
,ZZSEPE40,Global,0
,ZZSEPE30,Global,0
,ZZSEPE29,Global,0
,ZZSEPE33,Global,0
,ZZSEPE28,Global,0
,ZZSEPE32,Global,0
,ZZSEPE31,Global,0
,ZZSEPE20,Global,0
,XSEPED04,Global,0
,ZZSEPE16,Global,0
,ZZSEPE17,Global,0
,ZZSEPE19,Global,0
,ZZSEPE10,Global,0
,ZZSEPE13,Global,0
,ZZSEPE14,Global,0
,ZZSEPE15,Global,0
,QSEPE02,Global,0
,XSEPED03,Global,0
,QSEPE03,Global,0
,ZZSEPE08,Global,0
,XSEPED02,Global,0
,ZZSEPE34,Global,0
,QSEPE04,Global,0
,XSEPED01,Global,0
,ZZSEPE21,Global,0
,ZZSEPE12,Global,0
,ZZSEPE11,Global,0
,ZZSEPE07,Global,0
,ZZSEPE18,Global,0
,ZZSEPE09,Global,0
,ZZSEPE38,Global,0
,ZZSEPE26,Global,0
,ZZSEPE05,Global,0
NONAM01,ZZSEPE01,Global,0
,ZZSEPE44,Global,0
,ZZSEPE42,Global,0
,ZZSEPE43,Global,0
N/A,ZZSEPE06,Global,0
NONAM01,ZZSEPE02,Global,0
,ZZSEPE24,Global,0
,ZZSEPE23,Global,0
,ZZSEPE25,Global,0
,ZZSEPE27,Global,0
,ZZSEPE22,Global,0
,ZZSEPE04,Global,0
,QSEPE01,Global,0
FORUM02,ASEPE01,Global,0
,ZZSEPE41,Global,0
NONAM01,ZZSERA01,Global,0
NUFAR01,ASERE01,Global,0
PETRO02,QSETO01,Global,0
NONAM01,ZZSETR02,Global,0
NONAM01,ZZSETR01,Global,0
,XSETRI01,Global,0
AGRIC01,QSEVI02,Global,20865
AGRIC01,ASEVI02,Global,0
AGRIC01,ASEVI01,Global,0
BAYER01,QSEVI01,Global,0
AGRIC01,QSEVI03,Global,1060
AGRIC01,ASEVI03,Global,0
JOHNN01,QSHAD01,Global,0
JOHNN01,ASHAD01,Global,0
JOHNN01,ASHAD02,Global,0
JOHNN01,QSHAD02,Global,0
ARTHA01,ASHAL01,Global,40
NONAM01,ASHEL01,Global,0
PETRO02,ASIDA03,Global,0
PETRO02,ASIDA06,Global,0
PETRO02,ASIDA04,Global,0
YASID01,QSIDA07,Global,0
PETRO02,QSIDA08,Global,1640
PETRO02,ASIDA02,Global,0
PETRO02,QSIDA11,Global,0
PETRO02,ASIDA01,Global,0
PETRO02,QSIDA02,Global,0
PETRO02,ASIDA05,Global,0
PETRO02,QSIDA01,Global,0
PETRO02,QSIDA04,Global,0
PETRO02,QSIDA03,Global,0
PETRO02,QSIDA10,Global,0
PETRO02,QSIDA09,Global,0
PETRO02,QSIDA06,Global,0
PETRO02,QSIDA05,Global,0
,QSIGN01,Global,75
NUFAR01,QSIKL01,Global,0
NUFAR01,ASIKL01,Global,0
NUFAR01,QSIKL02,Global,2745
ARTHA05,ASILI01,Global,4
EXCEL01,CSILO02,Global,0
EXCEL01,CSILO01,Global,0
SYNGE01,QSIMO01,Global,70050
ASIAN01,QSIMX01,Global,0
ASIAN01,QSIMX03,Global,0
ASIAN01,QSIMX02,Global,0
LANGG02,QSINA05,Global,0
LANGG02,QSINA04,Global,0
SINAM01,QSINA07,Global,6188
SINAR01,QSINA03,Global,0
SINAR01,CSINA01,Global,0
SINAR01,QSINA01,Global,0
SINAR01,QSINA02,Global,0
SINAR01,CSINA03,Global,0
SINAR01,CSINA02,Global,0
PETRO01,QSINA06,Global,0
SINAR01,ASINA01,Global,0
SINAM01,QSINA08,Global,2680
SINAM01,ASINA02,Global,6
NUFAR01,QSINE02,Global,1961
NUFAR01,QSINE01,Global,1140
NUFAR01,ASINE01,Global,0
NONAM01,ASING01,Global,0
GLOBA01,QSINO03,Global,0
GLOBA01,ASINO01,Global,0
GLOBA01,QSINO01,Global,0
GLOBA01,ASINO02,Global,0
GLOBA01,QSINO02,Global,0
SINER01,QSINT01,Global,9320
,ZZSIRU01,Global,0
,ZZSIRU02,Global,0
,ZZSIRU03,Global,0
BAYER01,QSIVA01,Global,44
BAYER01,QSIVA02,Global,0
BAYER01,QSIVA03,Global,0
SINAR01,QSKIE02,Global,0
,ZZSKIE01,Global,20
SINAR01,QSKIE01,Global,0
,ZZSKIE02,Global,92
GOLDE02,ASLAS01,Global,0
ADILM01,CSLAY01,Global,0
ADILM01,CSLAY03,Global,0
ADILM01,CSLAY02,Global,0
PETRO02,ASMAC01,Global,0
ORIEN01,QSMK18,Global,0
BISII01,QSMK20,Global,0
BISII01,QSMK19,Global,0
BISII01,ASMK25,Global,0
WAHAN01,ASMK17,Global,0
BENIH01,QSMK31,Global,1951
BENIH01,QSMK33,Global,0
WAHAN01,ASMK06,Global,0
WAHAN01,ASMK09,Global,0
WAHAN01,QSMK25,Global,0
BISII01,ASMK21,Global,0
BISII01,QSMK04,Global,0
BISII01,QSMK16,Global,0
BISII01,QSMK14,Global,0
BISII01,ASMK23,Global,0
BISII01,ASMK20,Global,2
BISII01,QSMK09,Global,0
WAHAN01,ASMK07,Global,0
WAHAN01,ASMK19,Global,0
BENIH01,QSMK11,Global,0
BENIH01,QSMK08,Global,0
BENIH01,QSMK27,Global,74
AURAS01,ASMK11,Global,0
MUTUP01,ASMKI01,Global,0
MUTUP01,ASMK24,Global,0
MUTUP01,QSMK21,Global,0
MUTUP01,ASMK01,Global,0
BENIH01,QSMK26,Global,0
BENIH01,QSMK24,Global,15952
BENIH01,ASMK22,Global,0
BENIH01,QSMK07,Global,1040
BENIH01,QSMK12,Global,0
BENIH01,QSMK30,Global,0
BISII01,QSMK17,Global,0
BISII01,ASMK02,Global,0
MUTUP01,ASMKN01,Global,0
MUTUP01,ASMKN02,Global,0
ORIEN01,ASMK12,Global,0
WAHAN01,ASMK05,Global,0
WAHAN01,ASMK10,Global,0
KNOWY01,QSMK06,Global,0
KNOWY01,ASMK13,Global,0
ERATA01,ASMK03,Global,0
RAJAP01,ASMK14,Global,0
RAJAP01,ASMK15,Global,0
BISII01,QSMK23,Global,0
BISII01,QSMK13,Global,0
BISII01,QSMK22,Global,0
BISII01,QSMK32,Global,0
HEXTA02,ASMK16,Global,0
HEXTA02,QSMK01,Global,0
SARIB01,ASMKS01,Global,0
BISII01,QSEED04,Global,0
BISII01,QSEED01,Global,0
BISII01,QSEED03,Global,0
BISII01,QSMK34,Global,0
BISII01,QSEED02,Global,0
BISII01,QSMK10,Global,0
BISII01,QSMK29,Global,0
WAHAN01,ASMK08,Global,0
KNOWY01,ASMK18,Global,0
ERATA01,ASMK04,Global,0
ERATA01,QSMK15,Global,0
KNOWY01,QSMK05,Global,0
BISII01,QSMK02,Global,0
AGRIM01,QSMK28,Global,0
AGRIC01,ASNAI01,Global,0
AGRIC01,QSNAI03,Global,0
AGRIC01,ASNAI03,Global,0
AGRIC01,QSNAI01,Global,0
AGRIC01,ASNAI02,Global,0
AGRIC01,QSNAI02,Global,0
AGRIC01,QSNAI04,Global,0
ARTHA01,ASNOW01,Global,7
ASIAN01,ASOFI03,Global,0
ASIAN01,QSOFI03,Global,161
ASIAN01,QSOFI02,Global,607
ASIAN01,ASOFI02,Global,0
ASIAN01,QSOFI04,Global,444
MAJUM01,QSOFI01,Global,0
MAJUM01,ASOFI01,Global,0
AGROM01,QSORA01,Global,0
AGROM01,QSORA02,Global,0
DALZO01,ASORE01,Global,1
MAJUM01,QSORT04,Global,0
MAJUM01,ASORT02,Global,0
MAJUM01,ASORT05,Global,0
JOHNN01,ASORT01,Global,0
JOHNN01,QSORT01,Global,0
MAJUM01,QSORT03,Global,0
MAJUM01,ASORT04,Global,0
JOHNN01,ASORT03,Global,0
JOHNN01,QSORT02,Global,0
MAJUM01,QSORT05,Global,0
MAJUM01,QSORT06,Global,19
NONAM01,ASPAN01,Global,0
NONAM01,ZZSPAN01,Global,0
NONAM01,ZZSPAN02,Global,0
NONAM01,ZZSPAN03,Global,0
NONAM01,ZZSPAN04,Global,22
,ZZSPAN11,Global,0
,ZZSPAN12,Global,0
NONAM01,ZZSPAN05,Global,0
,ZZSPA08,Global,0
NONAM01,ZZSPAN06,Global,0
,ZZSPAN10,Global,0
NONAM01,ZZSPAN07,Global,13
,ZZSPAN13,Global,0
NONAM01,ZZSPAN09,Global,0
NONAM01,ZZSPAN08,Global,0
,ZZSPAN14,Global,2
STARM01,QSPAR01,Global,0
ROYAL01,ASPHI01,Global,0
ROYAL01,QSPHI02,Global,0
ROYAL01,QSPHI01,Global,0
NONAM01,ASPIE01,Global,24
NONAM01,ASPIN01,Global,115
INDOI01,ASPIR01,Global,0
JOHNN01,ASPOD01,Global,0
JOHNN01,QSPOD01,Global,0
JOHNN01,ASPOD03,Global,0
JOHNN01,ASPOD02,Global,0
AGRIC01,QSPON05,Global,0
AGRIC01,ASPON03,Global,0
AGRIC01,QSPON03,Global,7175
AGRIC01,QSPON01,Global,6445
AGRIC01,ASPON04,Global,0
AGRIC01,ASPON01,Global,0
AGRIC01,QSPON02,Global,4
AGRIC01,ASPON02,Global,0
AGRIC01,QSPON04,Global,0
ASIAN01,QSPON08,Global,35
ASIAN01,ASPON06,Global,0
ASIAN01,QSPON07,Global,531
ASIAN01,ASPON05,Global,0
ASIAN01,QSPON06,Global,0
ASIAN01,ASPON07,Global,0
NONAM01,ASPRA06,Global,0
JAWAA01,QSPRA21,Global,1430
JAWAA01,QSPRA24,Global,76
JAWAA01,QSPRA23,Global,561
JAWAA01,QSPRA22,Global,165
SARAN04,QSPRA43,Global,0
ALISH01,ASPRA01,Global,0
ALISH01,ZZSPRA01,Global,0
SARIK02,QSPRA09,Global,0
STARM01,QSPRA18,Global,0
IMTAS01,QSPRA38,Global,3
SARIK01,AAREN01,Global,0
SARIK01,ASPRA02,Global,0
SARIK01,ASPRA03,Global,0
SARIK01,ASPRA07,Global,0
IMTAS01,ASPRA18,Global,1
IMTAS01,QSPRA28,Global,0
IMTAS01,QSPRA30,Global,0
IMTAS01,QSPRA31,Global,0
IMTAS01,QSPRA33,Global,0
IMTAS01,QSPRA16,Global,0
IMTAS01,QSPRA06,Global,0
TANIA04,QSPRA04,Global,0
IMTAS01,QSPRA42,Global,0
IMTAS01,QSPRA11,Global,0
AGROD01,QSPRA20,Global,0
JAWAA01,ASPRA16,Global,0
JAWAA01,QSPRA34,Global,0
IMTAS01,QSPRA25,Global,0
IMTAS01,ASPRA17,Global,0
IMTAS01,ASPRA20,Global,0
IMTAS01,QSPRA35,Global,0
AGROD01,ASPRA15,Global,0
CENTA01,QSPRA44,Global,47
,ASPRA23,Global,0
TANIA05,ASPRA21,Global,0
TANIA05,QSPRA36,Global,0
AGROD01,QSPRA19,Global,0
IMTAS01,QSPRA41,Global,154
IMTAS01,ASPRA22,Global,0
IMTAS01,ASPRA13,Global,0
IMTAS01,QSPRA15,Global,236
IMTAS01,QSPRA08,Global,0
IMTAS01,ASPRA11,Global,0
IMTAS01,QSPRA40,Global,245
IMTAS01,ASPRA40,Global,4
IMTAS01,QSPRA49,Global,293
SARAN04,QSPRA45,Global,0
CENTA01,CSPRA01,Global,0
IMTAS01,QSPRA01,Global,0
IMTAS01,QSPRA05,Global,0
IMTAS01,ASPRA08,Global,0
IMTAS01,QSPRA03,Global,0
IMTAS01,QSPRA10,Global,0
IMTAS01,ASPRA10,Global,0
IMTAS01,QSPRA13,Global,0
IMTAS01,ASPRA14,Global,0
IMTAS01,QSPRA17,Global,0
IMTAS01,QSPRA14,Global,0
IMTAS01,ASPRA19,Global,0
IMTAS01,QSPRA32,Global,2100
IMTAS01,QSPRA26,Global,0
IMTAS01,QSPRA27,Global,0
IMTAS01,QSPRA29,Global,0
IMTAS01,ASPRA09,Global,0
IMTAS01,QSPRA02,Global,0
WIDJA01,ASPRA05,Global,0
IMTAS01,QSPRA37,Global,0
IMTAS01,QSPRA48,Global,400
IMTAS01,QSPRA46,Global,1293
IMTAS01,ASPRA12,Global,0
IMTAS01,QSPRA12,Global,27
ALISH01,ASPRA04,Global,0
CENTA01,QSPRA39,Global,1
,ASPRA41,Global,3
,ASPRA42,Global,0
CENTA01,QSPRA47,Global,0
SARIK02,QSPRA07,Global,0
WIDJA01,ASPUY01,Global,1
WIDJA01,ASPUY02,Global,0
WIDJA01,ASPUY03,Global,1
WIDJA01,ASPUY09,Global,0
GOLDE01,ASPUY06,Global,0
GOLDE01,ASPUY07,Global,0
WIDJA01,ASPUY04,Global,12
STARM01,ASPUY05,Global,54
GOLDE01,ASPUY10,Global,0
GOLDE01,ASPUY08,Global,0
JAWAA01,QSPYK01,Global,3906
JAWAA01,QSPYK03,Global,156
JAWAA01,QSPYK02,Global,452
PETRO01,QSQUA03,Global,0
PETRO01,QSQUA02,Global,0
PETRO01,QSQUA01,Global,0
BELIR01,ASRIK01,Global,0
BELIR01,QSRIK01,Global,0
WIDJA01,ASTAI01,Global,81
LESTA01,ASTAM01,Global,0
NONAM01,ZZSTAN01,Global,0
NONAM01,ZZSTAN04,Global,0
NONAM01,ZZSTAN02,Global,14
NONAM01,ZZSTAN03,Global,0
CATUR03,ASTAR07,Global,9
LANGG02,ASTAR08,Global,0
MITRA01,QSTAR10,Global,0
MITRA01,QSTAR09,Global,0
BINAG01,QSTAR11,Global,0
BINAG01,ASTAR05,Global,0
BINAG01,QSTAR08,Global,0
ADILM01,ASTAR02,Global,0
ADILM01,QSTAR02,Global,6389
ADILM01,QSTAR01,Global,508
ADILM01,ASTAR01,Global,0
ADILM01,QSTAR05,Global,1224
ADILM01,ASTAR03,Global,0
TANIM01,QSTAR07,Global,0
TANIM01,ASTAR04,Global,0
TANIM01,QSTAR06,Global,0
NUFAR01,ASTAR09,Global,0
NUFAR01,QSTAR03,Global,0
NUFAR01,ASTAR06,Global,0
DHARM03,QSTAR12,Global,0
DHARM03,ASTAR10,Global,0
STARM01,QSTAR04,Global,0
GOLDE01,ASTIC01,Global,21
GOLDE01,ASTIC02,Global,0
SINAR01,ASTIC04,Global,0
,ASTIC03,Global,0
TANIN01,QSTOP01,Global,0
NONAM01,ASTRE01,Global,0
MAJUM01,ASTRO01,Global,0
PANEN03,QSUGO04,Global,0
PANEN03,QSUGO02,Global,0
PANEN03,QSUGO01,Global,0
PANEN03,QSUGO03,Global,0
PANEN03,ASUGO01,Global,0
KRIST01,QSUIC03,Global,757
KRIST01,QSUIC02,Global,488
KRIST01,QSUIC01,Global,0
BELIR01,QSUMO01,Global,0
BELIR01,QSUMO03,Global,0
BELIR01,QSUMO02,Global,0
GRAHA01,QSUPE09,Global,0
GLOBA01,ASUPE01,Global,0
GLOBA01,QSUPE01,Global,0
GLOBA01,ASUPE02,Global,0
GLOBA01,QSUPE02,Global,0
GLOBA01,QSUPE03,Global,0
GLOBA01,ASUPE03,Global,0
KERTO01,ASUPE05,Global,0
KERTO01,QSUPE05,Global,0
NONAM01,ASUPE04,Global,0
,ASUPE07,Global,0
,ASUPE08,Global,0
FARMC01,QSUPE07,Global,0
FARMC01,ASUPE06,Global,0
FARMC01,QSUPE08,Global,0
FARMC01,QSUPE06,Global,0
BINAG01,QSUPE04,Global,0
BERB01,CSUPO02,Global,0
BERB01,CSUPO01,Global,0
DHARM01,ASUPR01,Global,0
BERKA01,QSUPR03,Global,0
DHARM01,QSUPR02,Global,0
DHARM01,QSUPR01,Global,0
AGROL02,ASUPR02,Global,0
SARIK02,ASURF01,Global,0
NONAM01,ZZSUSU01,Global,0
NONAM01,ZZSUTE01,Global,0
BELIR01,QSWAL01,Global,0
BELIR01,ASWAL01,Global,0
AGROI01,QSWIT01,Global,0
,ASWIT01,Global,0
AGRON01,ASYMB02,Global,0
AGRON01,QSYMB01,Global,5492
AGRON01,QSYMB03,Global,4962
AGRON01,QSYMB02,Global,3
AGRON01,ASYMB01,Global,0
ADVAN01,QSYMP02,Global,785
ADVAN01,ASYMP01,Global,0
ADVAN01,QSYMP01,Global,860
,ZZT-SH06,Global,170
,ZZT-SH04,Global,20
,ZZT-SH07,Global,0
NONAM01,ZZT-SH02,Global,0
NONAM01,ZZT-SH01,Global,40
,ZZT-SH03,Global,20
,ZZT-SH05,Global,20
MAJUM01,AT01101,Global,0
MAJUM01,AT02101,Global,0
SENTA01,QTSP 02,Global,0
SENTA01,CTSP01,Global,0
HEXTA01,QTSP 01,Global,0
SANLE01,QTSP 03,Global,0
NONAM01,ZZTVAK01,Global,0
,ZZTVLE02,Global,0
,XTVLED04,Global,0
,XTVLED01,Global,0
,ZZTVLE06,Global,0
NONAM01,ZZTVL02,Global,0
,ZZTVL06,Global,0
,ZZTVLE01,Global,0
FORUM02,ZZTVLE10,Global,0
,ZZTVL03,Global,0
,ZZTVS02,Global,1
,XTVLED05,Global,0
,ZZTVL05,Global,0
,ZZTVL01,Global,0
,ZZTVLE09,Global,2
,ZZTVL04,Global,0
,ZZTVLE08,Global,0
,XTVLED02,Global,0
,ZZTVLE05,Global,0
,XTVLED03,Global,0
NONAM01,ZZTVLG01,Global,0
N/A,ZZTVLG02,Global,0
,ZZTVSA01,Global,0
,ZZTVS01,Global,0
AGROG01,QTABA04,Global,0
AGROG01,ATABA03,Global,0
AGROG01,QTABA03,Global,0
JOHNN01,ATABA02,Global,0
JOHNN01,QTABA01,Global,0
AGROG01,ATABA01,Global,0
AGROG01,QTABA02,Global,0
NONAM01,ZZTABL01,Global,0
IMTAS01,ATABU03,Global,0
SARAN04,QTABU02,Global,10
STARM01,QTABU01,Global,0
NONAM01,ATABU01,Global,1
NONAM01,ATABU02,Global,0
KENSO01,QTAEK01,Global,360
SAPRO01,QTAFT02,Global,0
SAPRO01,QTAFT01,Global,0
TIGAM01,QTAKE03,Global,0
TIGAM01,QTAKE02,Global,0
TIGAM01,QTAKE01,Global,0
AGRIC01,ATAKU01,Global,0
AGRIC01,QTAKU01,Global,0
AGRIC01,ATAKU02,Global,0
BINAG01,QTALD01,Global,0
ABADI02,QTALI02,Global,0
IMTAS01,QTALI07,Global,10
TUNAS04,ATALI13,Global,0
TUNAS04,ATALI12,Global,0
KARUN03,CTALI01,Global,0
KARUN03,QTALI06,Global,1059
CHAND01,ATALI16,Global,0
SARAN04,QTALI08,Global,10
STARM01,QTALI01,Global,0
GOLDE01,ATALI07,Global,1
STARM01,ATALI01,Global,28
,ATALI17,Global,0
ANANG01,ATALI11,Global,0
ANANG01,ATALI04,Global,0
ANANG01,ATALI14,Global,0
,ATALI15,Global,0
,ATALI20,Global,0
N/A,ATALI18,Global,0
KELUD01,ATALI08,Global,0
KELUD01,ATALI05,Global,0
KELUD01,ATALI09,Global,0
KELUD01,QTALI03,Global,147
KELUD01,ATALI10,Global,0
KELUD01,QTALI05,Global,85
KELUD01,ATALI06,Global,0
KELUD01,ATALI02,Global,0
KELUD01,ATALI03,Global,0
ABADI02,ATALI19,Global,0
ABADI02,QTALI04,Global,479.4
SARIK02,ATAMA01,Global,0
SARIK02,ATAMA02,Global,0
SARIK02,ATAMA03,Global,0
NUFAR01,ATAME01,Global,0
NUFAR01,QTAME01,Global,0
TUNAS05,QTAMI01,Global,0
TUNAS05,QTAMO01,Global,0
TUNAS05,QTAMP02,Global,0
TUNAS05,QTAMP01,Global,70
TUNAS05,ATAMP03,Global,0
TUNAS05,QTAMP04,Global,22
TUNAS05,ATAMP02,Global,0
TUNAS05,QTAMP03,Global,1683
TUNAS05,ATAMP01,Global,0
TUNAS05,QTAMU01,Global,0
TUNAS05,QTAMU02,Global,0
NONAM01,ZZTANG01,Global,10
STARM01,QTANG54,Global,18
STARM01,ATANG40,Global,0
STARM01,QTANG26,Global,0
STARM01,QTANG36,Global,0
STARM01,ATANG49,Global,0
STARM01,QTANG43,Global,26
STARM01,QTANG38,Global,0
STARM01,ATANG50,Global,0
STARM01,ATANG48,Global,0
ALISH01,ATANG18,Global,0
WIDJA01,ATANG32,Global,0
AGROT01,QTANG27,Global,0
AGROT01,ATANG43,Global,0
CENTA01,ATANG53,Global,0
CENTA01,QTANG53,Global,0
,ZZTANG06,Global,0
NONAM01,ZZTANG03,Global,0
DHARM01,ATANG44,Global,0
STARM01,ATANG26,Global,0
STARM01,QTANG59,Global,71
STARM01,QTANG58,Global,488
STARM01,CTANG02,Global,0
STARM01,ATANG58,Global,0
STARM01,QTANG49,Global,669
STARM01,ATANG60,Global,0
STARM01,CTANG03,Global,0
STARM01,QTANG51,Global,171
STARM01,ATANG46,Global,0
EXCEL01,ATANG01,Global,0
STARM01,ATANG27,Global,0
STARM01,QTANG46,Global,0
STARM01,QTANG50,Global,0
TRIMA01,ATANG57,Global,8
STARM01,QTANG22,Global,0
STARM01,QTANG23,Global,0
STARM01,QTANG24,Global,0
STARM01,QTANG25,Global,0
NONAM01,ATANG02,Global,0
NONAM01,ATANG34,Global,0
FORUM02,ATANG19,Global,0
FORUM02,ATANG30,Global,0
NONAM01,ATANG03,Global,0
AGROT01,QTANG31,Global,0
SARIK01,ATANG04,Global,0
GADAS01,ATANG41,Global,0
GADAS01,ATANG36,Global,0
STARM01,ATANG42,Global,1
STARM01,ATANG29,Global,0
STARM01,ATANG05,Global,0
STARM01,QTANG01,Global,0
STARM01,ZZTANG04,Global,0
STARM01,ATANG06,Global,0
STARM01,ATANG35,Global,0
STARM01,QTANG02,Global,0
STARM01,QTANG40,Global,0
STARM01,ATANG07,Global,0
STARM01,QTANG03,Global,0
STARM01,ATANG28,Global,0
STARM01,QTANG04,Global,0
GOLDE01,ZZTANG02,Global,0
GOLDE01,ATANG08,Global,0
GOLDE01,QTANG13,Global,0
GOLDE01,ATANG39,Global,0
GOLDE01,ATANG45,Global,1
GOLDE01,ATANG56,Global,0
GOLDE01,QTANG41,Global,0
GOLDE01,ATANG54,Global,0
GOLDE01,QTANG44,Global,0
GOLDE01,QTANG56,Global,4
GOLDE01,QTANG55,Global,17
,QTANG57,Global,25
GOLDE01,ATANG59,Global,18
GOLDE01,QTANG52,Global,2
GOLDE01,ATANG09,Global,0
GOLDE01,QTANG29,Global,0
